avg_score,avg_length,avg_reward,resets
0.5869199,35.960287912633405,3.138863193050866,4031
0.65361404,89.55507156191662,1.5705118593697822,1609
0.57905775,231.67863247863247,-1.144624211034199,1757
0.48305818,1745.1508379888269,-48.782265630913635,181
0.34796125,1587.2962962962963,-87.1323223083102,110
